id_n,restaurant_name,restaurant_yelp_price,restaurant_yelp_pricelevel,restaurant_yelp_cuisine,restaurant_main_cuisine,restaurant_address,restaurant_year_opened,restaurant_age,restaurant_yelp_av_rating,menu_year,menu_n_dishes,menu_descr_length,menu_descr_size,menu_craft_auth,menu_nat_auth,menu_avg_price,menu_min_price,menu_descr_length_abs,menu_descr_size_abs,menu_craft_auth_abs,menu_nat_auth_abs,reviewer_experience,reviewer_local,dc,michelin_rank,restaurant_star,guide_dummy,menu_year2017,best_out_dc,control_1,trend_dc,trend_boston,price_matched,priorstanding,priorstanding_vs_control1,priorstanding_vs_control2
169,Obelisk,$$$$,4,Italian,Italian,2029 P St NW,2006,12,4.228,2017,31,7.480000019,0.0,0.0,0.029999999,,,232.0,0.0,0.0,1.0,462.0,0.357,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
170,Old Glory BBQ,$$,2,"Barbeque, Bars, American (Traditional)",Barbeque,3139 M St NW,2006,12,3.088,2016,36,17.55999947,0.059999999,0.059999999,0.059999999,25.0,20.0,632.0,2.0,2.0,2.0,51.0,0.225,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
170,Old Glory BBQ,$$,2,"Barbeque, Bars, American (Traditional)",Barbeque,3139 M St NW,2006,12,3.088,2017,36,17.55999947,0.059999999,0.059999999,0.059999999,25.0,20.0,632.0,2.0,2.0,2.0,51.0,0.225,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
171,Osteria Morini,$$$,3,Italian,Italian,301 Water St SE Ste 109,2013,5,3.997,2016,21,12.32999992,0.050000001,0.050000001,0.050000001,21.17,18.0,259.0,1.0,1.0,1.0,145.0,0.388,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
171,Osteria Morini,$$$,3,Italian,Italian,301 Water St SE Ste 109,2013,5,3.997,2017,24,9.670000076,0.0,0.039999999,0.170000002,21.5,19.0,232.0,0.0,1.0,4.0,145.0,0.388,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
172,Ottoman Taverna,$$$,3,"Mediterranean, Turkish",Mediterranean,425 I St NW,2016,2,4.25,2016,41,12.60999966,0.0,0.100000001,0.0,21.55,16.75,517.0,0.0,4.0,0.0,59.0,0.391,1,3,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
172,Ottoman Taverna,$$$,3,"Mediterranean, Turkish",Mediterranean,425 I St NW,2016,2,4.25,2017,41,17.06999969,0.0,0.100000001,0.0,21.55,16.75,700.0,0.0,4.0,0.0,59.0,0.391,1,3,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
173,Oyamel,$$,3,"Mexican, Tapas Bars",Mexican,401 7th St NW,2006,12,3.63,2016,51,25.21999931,0.039999999,0.25,0.119999997,9.95,7.0,1286.0,2.0,13.0,6.0,75.0,0.14,1,3,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
173,Oyamel,$$,2,"Mexican, Tapas Bars",Mexican,401 7th St NW,2006,12,3.63,2017,53,26.92000008,0.039999999,0.209999993,0.25,11.5,9.0,1427.0,2.0,11.0,13.0,75.0,0.14,1,3,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
174,Pearl Dive,,2,Seafood,Seafood,,2011,7,4.087,2016,34,26.26000023,0.150000006,0.150000006,0.5,22.67,16.0,893.0,5.0,5.0,17.0,,,1,3,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
174,Pearl Dive,,2,Seafood,Seafood,,2011,7,4.087,2017,27,37.04000092,0.150000006,0.25999999,0.560000002,21.5,14.0,1000.0,4.0,7.0,15.0,,,1,3,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
176,Plume,$$$$,4,"American (Traditional), Desserts",American (Traditional),1200 16th St NW,2009,9,4.0,2016,12,28.17000008,0.079999998,0.0,0.170000002,,,338.0,1.0,0.0,2.0,106.0,0.161,1,4,1.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
176,Plume,$$$$,4,"American (Traditional), Desserts",American (Traditional),1200 16th St NW,2009,9,4.0,2017,12,20.92000008,0.079999998,0.25,0.079999998,,,251.0,1.0,3.0,1.0,106.0,0.161,1,4,1.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
177,Proof Restaurant,$$$,3,"American (New), Wine Bars",American (New),775 G St NW,2007,11,3.479,2016,72,10.76000023,0.01,0.07,0.07,29.6,25.0,775.0,1.0,5.0,5.0,115.0,0.258,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
177,Proof Restaurant,$$$,3,"American (New), Wine Bars",American (New),775 G St NW,2007,11,3.479,2017,45,12.31000042,0.02,0.090000004,0.109999999,29.6,25.0,554.0,1.0,4.0,5.0,115.0,0.258,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
178,Purple Patch,$$,2,"Filipino, American (Traditional), Cocktail Bars",Filipino,3155 Mt Pleasant St NW,2015,3,4.257,2016,37,15.05000019,0.140000001,0.219999999,0.050000001,15.64,10.0,557.0,5.0,8.0,2.0,128.0,0.325,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
178,Purple Patch,$$,2,"Filipino, American (Traditional), Cocktail Bars",Filipino,3155 Mt Pleasant St NW,2015,3,4.257,2017,48,16.29000092,0.039999999,0.170000002,0.039999999,16.1,13.0,782.0,2.0,8.0,2.0,128.0,0.325,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
180,Rasika,$$$,3,Indian,Indian,633 D St NW,2006,12,4.311,2016,73,11.39999962,0.0,0.01,0.01,21.33,17.0,832.0,0.0,1.0,1.0,113.0,0.186,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
180,Rasika,$$$,3,Indian,Indian,633 D St NW,2006,12,4.311,2017,62,7.449999809,0.0,0.02,0.02,21.39,18.0,462.0,0.0,1.0,1.0,113.0,0.186,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
183,RIS,$$$,3,"American (New), American (Traditional), Cocktail Bars",American (New),2275 L St NW,2009,9,3.704,2016,29,12.40999985,0.07,0.07,0.029999999,28.0,18.0,360.0,2.0,2.0,1.0,112.0,0.333,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
183,RIS,$$$,3,"American (New), American (Traditional), Cocktail Bars",American (New),2275 L St NW,2009,9,3.704,2017,24,13.38000011,0.07,0.0,0.0,28.0,20.0,321.0,2.0,0.0,0.0,112.0,0.333,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
184,Roofers Union,,2,Bars,Bars,,2014,4,3.433,2016,30,11.63000011,0.079999998,0.129999995,0.100000001,21.14,15.0,349.0,2.0,4.0,3.0,,,1,2,0.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
184,Roofers Union,,2,Bars,Bars,,2014,4,3.433,2017,30,11.63000011,0.039999999,0.129999995,0.100000001,21.14,15.0,349.0,1.0,4.0,3.0,,,1,2,0.0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
185,Rose??s Luxury,$$$,3,"American (New), Italian",American (New),717 8th St SE,2013,5,4.493,2016,13,14.07999992,0.0,0.079999998,0.0,16.4,12.0,183.0,0.0,1.0,0.0,90.0,0.388,1,4,1.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
185,Rose??s Luxury,$$$,3,"American (New), Italian",American (New),717 8th St SE,2013,5,4.493,2017,12,12.0,0.0,0.0,0.0,19.71,13.0,144.0,0.0,0.0,0.0,90.0,0.388,1,4,1.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
186,The Royal,$$,2,"Coffee & Tea, Latin American, Cocktail Bars",Cocktail Bars,501 Florida Ave NW,2015,3,4.103,2016,19,5.110000134,0.0,0.0,0.0,16.75,15.0,97.0,0.0,0.0,0.0,122.0,0.587,1,3,0.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
186,The Royal,$$,2,"Coffee & Tea, Latin American, Cocktail Bars",Cocktail Bars,501 Florida Ave NW,2015,3,4.103,2017,10,11.5,0.0,0.0,0.0,18.0,16.0,115.0,0.0,0.0,0.0,122.0,0.587,1,3,0.0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
187,Sakuramen,$$,2,"Asian Fusion, Ramen, Korean",Asian Fusion,2441 18th St NW,2012,6,4.037,2016,24,17.54000092,0.0,0.0,0.0,,,421.0,0.0,0.0,0.0,75.0,0.361,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
187,Sakuramen,$$,2,"Asian Fusion, Ramen, Korean",Asian Fusion,2441 18th St NW,2012,6,4.037,2017,23,14.73999977,0.0,0.0,0.0,,,339.0,0.0,0.0,0.0,75.0,0.361,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
188,Soi 38,$$,2,Thai,Thai,2101 L St NW,2014,4,4.0,2016,50,11.26000023,0.0,0.0,0.039999999,16.22,14.0,563.0,0.0,0.0,2.0,65.0,0.321,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
188,Soi 38,$$,2,Thai,Thai,2101 L St NW,2014,4,4.0,2017,51,12.18000031,0.0,0.0,0.039999999,16.22,14.0,621.0,0.0,0.0,2.0,65.0,0.321,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
189,Sonoma Restaurant & Wine Bar,$$$,3,"American (New), Wine Bars",American (New),223 Pennsylvania Ave SE,2006,12,3.441,2016,42,13.18999958,0.050000001,0.07,0.310000002,25.0,23.0,554.0,2.0,3.0,13.0,35.0,0.292,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
189,Sonoma Restaurant & Wine Bar,$$$,3,"American (New), Wine Bars",American (New),223 Pennsylvania Ave SE,2006,12,3.441,2017,39,15.89999962,0.0,0.129999995,0.330000013,29.86,24.0,620.0,0.0,5.0,13.0,35.0,0.292,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
193,Tabard Inn Restaurant,$$,2,"American (Traditional), Breakfast & Brunch, Burgers",American (Traditional),1739 N St NW,2006,12,3.862,2016,24,11.32999992,0.0,0.039999999,0.039999999,29.5,24.0,272.0,0.0,1.0,1.0,126.0,0.211,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
193,Tabard Inn Restaurant,$$,2,"American (Traditional), Breakfast & Brunch, Burgers",American (Traditional),1739 N St NW,2006,12,3.862,2017,31,10.02999973,0.0,0.029999999,0.159999996,29.56,21.0,311.0,0.0,1.0,5.0,126.0,0.211,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
196,Tail Up Goat,$$$,3,"Cocktail Bars, American (New), Italian",Cocktail Bars,1827 Adams Mill Rd NW,2016,2,4.372,2016,23,10.86999989,0.039999999,0.0,0.0,21.0,16.0,250.0,1.0,0.0,0.0,117.0,0.605,1,4,1.0,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
196,Tail Up Goat,$$$,3,"Cocktail Bars, American (New), Italian",Cocktail Bars,1827 Adams Mill Rd NW,2016,2,4.372,2017,20,12.25,0.100000001,0.0,0.0,21.33,20.0,245.0,2.0,0.0,0.0,117.0,0.605,1,4,1.0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
197,The Dabney,$$$,3,"American (New), Desserts, Cocktail Bars",American (New),122 Blagden Aly NW,2015,3,4.219,2016,20,13.0,0.0,0.0,0.200000003,14.56,10.0,260.0,0.0,0.0,4.0,113.0,0.611,1,4,1.0,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
197,The Dabney,$$$,3,"American (New), Desserts, Cocktail Bars",American (New),122 Blagden Aly NW,2015,3,4.219,2017,21,12.61999989,0.0,0.0,0.050000001,16.27,14.0,265.0,0.0,0.0,1.0,113.0,0.611,1,4,1.0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
198,The Diner,$$,2,"Diners, Bars",Diners,2453 18th St NW,2006,12,3.627,2016,41,19.0,0.02,0.050000001,0.07,15.8,12.0,779.0,1.0,2.0,3.0,84.0,0.32,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
198,The Diner,$$,2,"Diners, Bars",Diners,2453 18th St NW,2006,12,3.627,2017,39,17.51000023,0.050000001,0.050000001,0.050000001,15.8,12.0,683.0,2.0,2.0,2.0,84.0,0.32,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
199,The Partisan,$$,3,"American (New), Cocktail Bars, Wine Bars",American (New),709 D St NW,2014,4,3.929,2016,45,13.39999962,0.039999999,0.039999999,0.02,18.0,14.0,603.0,2.0,2.0,1.0,149.0,0.253,1,2,0.0,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
199,The Partisan,$$,2,"American (New), Cocktail Bars, Wine Bars",American (New),709 D St NW,2014,4,3.929,2017,45,13.38000011,0.039999999,0.039999999,0.02,18.0,14.0,602.0,2.0,2.0,1.0,149.0,0.253,1,2,0.0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
200,The Red Hen,$$$,3,"Italian, Desserts, Cocktail Bars",Italian,1822 1st St NW,2013,5,4.156,2016,21,18.32999992,0.100000001,0.100000001,0.100000001,22.0,17.0,385.0,2.0,2.0,2.0,90.0,0.483,1,3,0.0,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
200,The Red Hen,$$$,3,"Italian, Desserts, Cocktail Bars",Italian,1822 1st St NW,2013,5,4.156,2017,21,18.32999992,0.100000001,0.100000001,0.100000001,22.0,17.0,385.0,2.0,2.0,2.0,90.0,0.483,1,3,0.0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
201,The Source,$$$,3,"Asian Fusion, Dim Sum, Japanese",Asian Fusion,575 Pennsylvania Ave NW,2007,11,3.825,2016,37,8.949999809,0.079999998,0.0,0.050000001,,,331.0,3.0,0.0,2.0,182.0,0.246,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
201,The Source,$$$,3,"Asian Fusion, Dim Sum, Japanese",Asian Fusion,575 Pennsylvania Ave NW,2007,11,3.825,2017,25,16.23999977,0.0,0.079999998,0.119999997,,,406.0,0.0,2.0,3.0,182.0,0.246,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
202,The Sovereign,$$,2,"Belgian, Beer Bar",Belgian,1206 Wisconsin Ave NW,2016,2,4.093,2016,62,11.85000038,0.029999999,0.129999995,0.059999999,22.5,19.0,735.0,2.0,8.0,4.0,115.0,0.388,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
202,The Sovereign,$$,2,"Belgian, Beer Bar",Belgian,1206 Wisconsin Ave NW,2016,2,4.093,2017,28,15.81999969,0.07,0.180000007,0.039999999,22.9,21.0,443.0,2.0,5.0,1.0,115.0,0.388,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
203,Thip Khao,$$,2,Laotian,Laotian,3462 14th St NW,2014,4,4.341,2016,67,9.869999886,0.0,0.0,0.0,14.83,9.0,661.0,0.0,0.0,0.0,152.0,0.423,1,3,0.0,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
203,Thip Khao,$$,2,Laotian,Laotian,3462 14th St NW,2014,4,4.341,2017,67,6.75,0.0,0.0,0.0,14.83,9.0,452.0,0.0,0.0,0.0,152.0,0.423,1,3,0.0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
204,Tico DC,$$,2,"Mexican, Tapas/Small Plates, Latin American",Mexican,1926 14th St NW,2014,4,3.992,2016,43,13.67000008,0.02,0.02,0.050000001,12.6,12.0,588.0,1.0,1.0,2.0,117.0,0.34,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
204,Tico DC,$$,2,"Mexican, Tapas/Small Plates, Latin American",Mexican,1926 14th St NW,2014,4,3.992,2017,45,12.31000042,0.02,0.039999999,0.02,13.67,13.0,554.0,1.0,2.0,1.0,117.0,0.34,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
205,Toki Underground,$$,2,Ramen,Taiwanese,1234 H St NE,2011,7,4.05,2016,21,13.43000031,0.100000001,0.0,0.0,13.9,13.0,282.0,2.0,0.0,0.0,106.0,0.316,1,2,0.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
205,Toki Underground,$$,2,Ramen,Taiwanese,1234 H St NE,2011,7,4.05,2017,20,11.69999981,0.150000006,0.150000006,0.0,13.9,13.0,234.0,3.0,3.0,0.0,106.0,0.316,1,2,0.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
206,Tosca,$$$,3,Italian,Italian,1112 F St NW,2006,12,4.108,2016,25,11.60000038,0.039999999,0.200000003,0.239999995,46.4,42.0,290.0,1.0,5.0,6.0,230.0,0.167,1,2,0.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
206,Tosca,$$$,3,Italian,Italian,1112 F St NW,2006,12,4.108,2017,28,9.25,0.0,0.180000007,0.209999993,46.4,42.0,259.0,0.0,5.0,6.0,230.0,0.167,1,2,0.0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
208,Zaytinya,$$$,3,"Greek, Turkish, Lebanese",Greek,701 9th St NW,2005,13,4.164,2016,72,9.390000343,0.0,0.059999999,0.109999999,10.28,8.5,676.0,0.0,4.0,8.0,81.0,0.267,1,3,0.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
208,Zaytinya,$$$,3,"Greek, Turkish, Lebanese",Greek,701 9th St NW,2005,13,4.164,2017,72,11.43000031,0.0,0.059999999,0.129999995,10.8,10.0,823.0,0.0,4.0,9.0,81.0,0.267,1,3,0.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
213,7th Hill Pizza Palisades,$$,2,"American (New), Pizza, Sandwiches",American (New),"4885 MacArthur Blvd NW Washington, DC 20007",2015,3,3.778,2016,121,8.18999958,0.050000001,0.01,0.02,13.597,12.95,991.0,6.0,1.0,2.0,69.0,0.467,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
213,7th Hill Pizza Palisades,$$,2,"American (New), Pizza, Sandwiches",American (New),"4885 MacArthur Blvd NW Washington, DC 20007",2015,3,4.0,2017,121,8.170000076,0.050000001,0.01,0.02,13.597,12.95,989.0,6.0,1.0,2.0,69.0,0.467,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
218,Archipelago,$$,2,"Bars, American (New)",Bars,"1201 U St NW Washington, DC 20009",2016,2,3.717,2016,10,12.60000038,0.100000001,0.0,0.0,12.5,12.0,126.0,1.0,0.0,0.0,190.0,0.646,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
218,Archipelago,$$,2,"Bars, American (New)",Bars,"1201 U St NW Washington, DC 20009",2016,2,3.727,2017,10,12.60000038,0.100000001,0.0,0.0,12.5,12.0,126.0,1.0,0.0,0.0,190.0,0.646,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
219,Bambu,$$,2,"Thai, Chinese, Japanese",Sushi Bars,"5101 MacArthur Blvd NW Washington, DC 20016",2006,12,3.175,2016,26,9.18999958,0.0,0.0,0.0,4.8,4.0,239.0,0.0,0.0,0.0,44.0,0.4,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
219,Bambu,$$,2,"Thai, Chinese, Japanese",Sushi Bars,"5101 MacArthur Blvd NW Washington, DC 20016",2006,12,3.124,2017,26,9.119999886,0.0,0.0,0.0,4.8,4.0,237.0,0.0,0.0,0.0,44.0,0.4,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
220,Banana Cafe & Piano Bar,$$,2,"Cuban, Puerto Rican, Cafes",Cuban,"500 8th St SE Washington, DC 20003",2006,12,3.38,2016,48,20.72999954,0.059999999,0.100000001,0.0,16.7,12.95,995.0,3.0,5.0,0.0,96.0,0.26,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
220,Banana Cafe & Piano Bar,$$,2,"Cuban, Puerto Rican, Cafes",Cuban,"500 8th St SE Washington, DC 20003",2006,12,3.344,2017,48,20.80999947,0.059999999,0.100000001,0.0,16.7,12.95,999.0,3.0,5.0,0.0,96.0,0.26,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
221,Bangkok Thai Dining,$$,2,Thai,Thai,"2016 P St NW Washington, DC 20036",2009,9,3.12,2016,66,16.73999977,0.02,0.059999999,0.02,13.429,11.0,1105.0,1.0,4.0,1.0,59.0,0.29,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
221,Bangkok Thai Dining,$$,2,Thai,Thai,"2016 P St NW Washington, DC 20036",2009,9,3.268,2017,66,16.77000046,0.02,0.059999999,0.02,13.429,11.0,1107.0,1.0,4.0,1.0,59.0,0.29,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
222,Beacon Bar and Grill,$$,2,"Bars, Breakfast & Brunch, American (Traditional)",Bars,"1615 Rhode Island Ave NW Washington, DC 20036",2006,12,3.375,2016,25,11.68000031,0.039999999,0.079999998,0.039999999,24.2,15.0,292.0,1.0,2.0,1.0,76.0,0.233,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
222,Beacon Bar and Grill,$$,2,"Bars, Breakfast & Brunch, American (Traditional)",Bars,"1615 Rhode Island Ave NW Washington, DC 20036",2006,12,3.368,2017,22,13.55000019,0.140000001,0.090000004,0.0,20.9,15.0,298.0,3.0,2.0,0.0,76.0,0.233,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
223,Birch & Barley,$$,3,"American (New), Breakfast & Brunch",American (New),"1337 14th St NW Washington, DC 20005",2009,9,3.948,2016,27,13.40999985,0.07,0.109999999,0.07,23.75,16.0,362.0,2.0,3.0,2.0,89.0,0.206,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
223,Birch & Barley,$$,3,"American (New), Breakfast & Brunch",American (New),"1337 14th St NW Washington, DC 20005",2009,9,3.934,2017,27,13.40999985,0.07,0.109999999,0.07,23.75,16.0,362.0,2.0,3.0,2.0,89.0,0.206,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
224,Blue 44 Restaurant & Bar,$$,2,"American (New), Bars",American (New),"5507 Connecticut Ave NW Washington, DC 20015",2011,7,3.9,2016,47,15.61999989,0.090000004,0.189999998,0.039999999,21.143,17.0,734.0,4.0,9.0,2.0,68.0,0.333,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
224,Blue 44 Restaurant & Bar,$$,2,"American (New), Bars",American (New),"5507 Connecticut Ave NW Washington, DC 20015",2011,7,3.887,2017,40,17.35000038,0.079999998,0.180000007,0.129999995,21.167,19.0,694.0,3.0,7.0,5.0,68.0,0.333,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
228,Brookland??s Finest,$$,2,"American (New), Bars",American (New),"3126 12th St NE Washington, DC 20017",2014,4,4.037,2016,47,16.29999924,0.300000012,0.039999999,0.170000002,19.625,16.0,766.0,14.0,2.0,8.0,73.0,0.541,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
228,Brookland??s Finest,$$,2,"American (New), Bars",American (New),"3126 12th St NE Washington, DC 20017",2014,4,4.025,2017,47,16.51000023,0.300000012,0.039999999,0.170000002,19.625,16.0,776.0,14.0,2.0,8.0,73.0,0.541,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
229,Bua Thai Cuisine,$$,2,Thai,Thai,"1635 P St NW Washington, DC 20036",2006,12,3.585,2016,83,16.02000046,0.02,0.079999998,0.01,12.039,9.95,1330.0,2.0,7.0,1.0,346.0,0.6,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
229,Bua Thai Cuisine,$$,2,Thai,Thai,"1635 P St NW Washington, DC 20036",2006,12,3.5,2017,83,16.13999939,0.02,0.079999998,0.01,12.039,9.95,1340.0,2.0,7.0,1.0,346.0,0.6,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
231,Caf̩ Bonaparte,$$,2,"French, Breakfast & Brunch, Creperies",French,"1522 Wisconsin Ave NW Washington, DC 20007",2006,12,3.69,2016,83,16.12000084,0.059999999,0.119999997,0.02,21.333,13.0,1338.0,5.0,10.0,2.0,87.0,0.173,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
231,Caf̩ Bonaparte,$$,2,"French, Breakfast & Brunch, Creperies",French,"1522 Wisconsin Ave NW Washington, DC 20007",2006,12,3.698,2017,83,16.30999947,0.059999999,0.119999997,0.02,21.333,13.0,1354.0,5.0,10.0,2.0,87.0,0.173,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
232,Caf̩ Citron,$$,2,"Latin American, Bars, Dance Clubs",Latin American,"1343 Connecticut Ave NW Washington, DC 20036",2004,14,3.411,2016,52,16.80999947,0.039999999,0.150000006,0.0,15.955,12.75,874.0,2.0,8.0,0.0,101.0,0.148,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
232,Caf̩ Citron,$$,2,"Latin American, Bars, Dance Clubs",Latin American,"1343 Connecticut Ave NW Washington, DC 20036",2004,14,3.386,2017,26,18.62000084,0.079999998,0.0,0.0,12.12,6.36,484.0,2.0,0.0,0.0,101.0,0.148,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
236,Chez Billy Sud,$$$,3,French,French,"1039 31st St NW Washington, DC 20007",2014,4,3.888,2016,32,12.65999985,0.0,0.029999999,0.059999999,26.625,17.0,405.0,0.0,1.0,2.0,133.0,0.288,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
236,Chez Billy Sud,$$$,3,French,French,"1039 31st St NW Washington, DC 20007",2014,4,4.06,2017,32,12.90999985,0.0,0.029999999,0.059999999,26.625,17.0,413.0,0.0,1.0,2.0,133.0,0.288,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
237,ChurchKey,$$,2,"American (New), Lounges",American (New),"1337 14th St NW Fl 2 Washington, DC 20005",2009,9,3.9,2016,38,13.71000004,0.0,0.029999999,0.0,15.545,12.0,521.0,0.0,1.0,0.0,170.0,0.208,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
237,ChurchKey,$$,2,"American (New), Lounges",American (New),"1337 14th St NW Fl 2 Washington, DC 20005",2009,9,3.883,2017,38,13.76000023,0.0,0.029999999,0.0,15.545,12.0,523.0,0.0,1.0,0.0,170.0,0.208,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
